GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,BLOCKA,CDA,AREANAME,C1K001
"G2600690","1970","Michigan","26","Iosco","069",,,,,,,,,"Iosco",49975550
"G2600710","1970","Michigan","26","Iron","071",,,,,,,,,"Iron",29278850
"G2600730","1970","Michigan","26","Isabella","073",,,,,"4040",,,,"Isabella",88929500
"G2600750","1970","Michigan","26","Jackson","075",,,,,"3520",,,,"Jackson",419353850
"G2600770","1970","Michigan","26","Kalamazoo","077",,,,,"3720",,,,"Kalamazoo",595583400
"G2600790","1970","Michigan","26","Kalkaska","079",,,,,"3720",,,,"Kalkaska",10373000
"G2600810","1970","Michigan","26","Kent","081",,,,,"3000",,,,"Kent",1209509550
"G2600830","1970","Michigan","26","Keweenaw","083",,,,,,,,,"Keweenaw",3723950
"G2600850","1970","Michigan","26","Lake","085",,,,,"3000",,,,"Lake",10311850
"G2600870","1970","Michigan","26","Lapeer","087",,,,,"2640",,,,"Lapeer",129707800
"G2600890","1970","Michigan","26","Leelanau","089",,,,,,,,,"Leelanau",26390450
"G2600910","1970","Michigan","26","Lenawee","091",,,,,,,,,"Lenawee",221285050
"G2600930","1970","Michigan","26","Livingston","093",,,,,,,,,"Livingston",182458400
"G2600950","1970","Michigan","26","Luce","095",,,,,,,,,"Luce",14025250
"G2600970","1970","Michigan","26","Mackinac","097",,,,,"2640",,,,"Mackinac",18526000
"G2600990","1970","Michigan","26","Macomb","099",,,,,"2160",,,,"Macomb",2115899350
"G2601010","1970","Michigan","26","Manistee","101",,,,,,,,,"Manistee",48121500
"G2601030","1970","Michigan","26","Marquette","103",,,,,,,,,"Marquette",141752600
"G2601050","1970","Michigan","26","Mason","105",,,,,,,,,"Mason",54428650
"G2601070","1970","Michigan","26","Mecosta","107",,,,,,,,,"Mecosta",55585950
"G2601090","1970","Michigan","26","Menominee","109",,,,,,,,,"Menominee",52318250
"G2601110","1970","Michigan","26","Midland","111",,,,,,,,,"Midland",206939350
"G2601130","1970","Michigan","26","Missaukee","113",,,,,"2160",,,,"Missaukee",13743350
"G2601150","1970","Michigan","26","Monroe","115",,,,,"8400",,,,"Monroe",358369500
"G2601170","1970","Michigan","26","Montcalm","117",,,,,,,,,"Montcalm",95876850
"G2601190","1970","Michigan","26","Montmorency","119",,,,,"8400",,,,"Montmorency",10137350
"G2601210","1970","Michigan","26","Muskegon","121",,,,,"5320",,,,"Muskegon",417251900
"G2601230","1970","Michigan","26","Newaygo","123",,,,,"5320",,,,"Newaygo",65454450
"G2601250","1970","Michigan","26","Oakland","125",,,,,"2160",,,,"Oakland",3784903250
"G2601270","1970","Michigan","26","Oceana","127",,,,,,,,,"Oceana",40047600
"G2601290","1970","Michigan","26","Ogemaw","129",,,,,,,,,"Ogemaw",24450200
"G2601310","1970","Michigan","26","Ontonagon","131",,,,,,,,,"Ontonagon",22630300
"G2601330","1970","Michigan","26","Osceola","133",,,,,,,,,"Osceola",32879550
"G2601350","1970","Michigan","26","Oscoda","135",,,,,,,,,"Oscoda",10026450
"G2601370","1970","Michigan","26","Otsego","137",,,,,,,,,"Otsego",25017400
"G2601390","1970","Michigan","26","Ottawa","139",,,,,"3000",,,,"Ottawa",359811300
"G2601410","1970","Michigan","26","Presque Isle","141",,,,,,,,,"Presque Isle",25910700
"G2601430","1970","Michigan","26","Roscommon","143",,,,,"3000",,,,"Roscommon",23463500
"G2601450","1970","Michigan","26","Saginaw","145",,,,,"6960",,,,"Saginaw",632610600
"G2601470","1970","Michigan","26","St Clair","147",,,,,,,,,"St Clair",334413450
"G2601490","1970","Michigan","26","St Joseph","149",,,,,,,,,"St Joseph",130600650
"G2601510","1970","Michigan","26","Sanilac","151",,,,,,,,,"Sanilac",82454700
"G2601530","1970","Michigan","26","Schoolcraft","153",,,,,,,,,"Schoolcraft",17593700
"G2601550","1970","Michigan","26","Shiawassee","155",,,,,,,,,"Shiawassee",180267100
"G2601570","1970","Michigan","26","Tuscola","157",,,,,,,,,"Tuscola",120718850
"G2601590","1970","Michigan","26","Van Buren","159",,,,,"6960",,,,"Van Buren",138188350
"G2601610","1970","Michigan","26","Washtenaw","161",,,,,"0440",,,,"Washtenaw",718915750
"G2601630","1970","Michigan","26","Wayne","163",,,,,"2160",,,,"Wayne",8225508950
"G2601650","1970","Michigan","26","Wexford","165",,,,,"2160",,,,"Wexford",43219800
"G2700010","1970","Minnesota","27","Aitkin","001",,,,,,,,,"Aitkin",21288950
"G2700030","1970","Minnesota","27","Anoka","003",,,,,"5120",,,,"Anoka",448272800
"G2700050","1970","Minnesota","27","Becker","005",,,,,,,,,"Becker",47729400
"G2700070","1970","Minnesota","27","Beltrami","007",,,,,,,,,"Beltrami",48760550
"G2700090","1970","Minnesota","27","Benton","009",,,,,,,,,"Benton",44613550
"G2700110","1970","Minnesota","27","Big Stone","011",,,,,,,,,"Big Stone",16215750
"G2700130","1970","Minnesota","27","Blue Earth","013",,,,,,,,,"Blue Earth",127245350
"G2700150","1970","Minnesota","27","Brown","015",,,,,,,,,"Brown",64402800
"G2700170","1970","Minnesota","27","Carlton","017",,,,,,,,,"Carlton",65230100
"G2700190","1970","Minnesota","27","Carver","019",,,,,,,,,"Carver",80626000
"G2700210","1970","Minnesota","27","Cass","021",,,,,,,,,"Cass",31286550
"G2700230","1970","Minnesota","27","Chippewa","023",,,,,,,,,"Chippewa",31509950
"G2700250","1970","Minnesota","27","Chisago","025",,,,,"5120",,,,"Chisago",41948900
"G2700270","1970","Minnesota","27","Clay","027",,,,,"2520",,,,"Clay",111608850
"G2700290","1970","Minnesota","27","Clearwater","029",,,,,,,,,"Clearwater",14584200
"G2700310","1970","Minnesota","27","Cook","031",,,,,,,,,"Cook",8557600
"G2700330","1970","Minnesota","27","Cottonwood","033",,,,,,,,,"Cottonwood",39793600
"G2700350","1970","Minnesota","27","Crow Wing","035",,,,,"2520",,,,"Crow Wing",74091050
"G2700370","1970","Minnesota","27","Dakota","037",,,,,"5120",,,,"Dakota",445845700
"G2700390","1970","Minnesota","27","Dodge","039",,,,,,,,,"Dodge",28651250
"G2700410","1970","Minnesota","27","Douglas","041",,,,,,,,,"Douglas",45608500
"G2700430","1970","Minnesota","27","Faribault","043",,,,,,,,,"Faribault",48868450
"G2700450","1970","Minnesota","27","Fillmore","045",,,,,,,,,"Fillmore",44539150
"G2700470","1970","Minnesota","27","Freeborn","047",,,,,,,,,"Freeborn",91211100
"G2700490","1970","Minnesota","27","Goodhue","049",,,,,,,,,"Goodhue",84289900
"G2700510","1970","Minnesota","27","Grant","051",,,,,,,,,"Grant",14687150
"G2700530","1970","Minnesota","27","Hennepin","053",,,,,"5120",,,,"Hennepin",3158114050
"G2700550","1970","Minnesota","27","Houston","055",,,,,,,,,"Houston",42289000
"G2700570","1970","Minnesota","27","Hubbard","057",,,,,,,,,"Hubbard",19607800
"G2700590","1970","Minnesota","27","Isanti","059",,,,,,,,,"Isanti",37209100
"G2700610","1970","Minnesota","27","Itasca","061",,,,,,,,,"Itasca",75726000
"G2700630","1970","Minnesota","27","Jackson","063",,,,,,,,,"Jackson",31342200
"G2700650","1970","Minnesota","27","Kanabec","065",,,,,,,,,"Kanabec",21687600
"G2700670","1970","Minnesota","27","Kandiyohi","067",,,,,,,,,"Kandiyohi",69032850
"G2700690","1970","Minnesota","27","Kittson","069",,,,,,,,,"Kittson",14015700
"G2700710","1970","Minnesota","27","Koochiching","071",,,,,,,,,"Koochiching",39830400
"G2700730","1970","Minnesota","27","Lac Qui Parle","073",,,,,,,,,"Lac Qui Parle",21689350
"G2700750","1970","Minnesota","27","Lake","075",,,,,,,,,"Lake",31464250
"G2700770","1970","Minnesota","27","Lake Of The Woods","077",,,,,,,,,"Lake Of The Woods",7270000
"G2700790","1970","Minnesota","27","Le Sueur","079",,,,,,,,,"Le Sueur",51888250
"G2700810","1970","Minnesota","27","Lincoln","081",,,,,,,,,"Lincoln",13272400
"G2700830","1970","Minnesota","27","Lyon","083",,,,,,,,,"Lyon",50783800
"G2700850","1970","Minnesota","27","McLeod","085",,,,,,,,,"Mc Leod",69148300
"G2700870","1970","Minnesota","27","Mahnomen","087",,,,,,,,,"Mahnomen",9708150
"G2700890","1970","Minnesota","27","Marshall","089",,,,,,,,,"Marshall",23533000
"G2700910","1970","Minnesota","27","Martin","091",,,,,,,,,"Martin",60315150
"G2700930","1970","Minnesota","27","Meeker","093",,,,,,,,,"Meeker",39495000
"G2700950","1970","Minnesota","27","Mille Lacs","095",,,,,,,,,"Mille Lacs",31583800
"G2700970","1970","Minnesota","27","Morrison","097",,,,,,,,,"Morrison",50933750
"G2700990","1970","Minnesota","27","Mower","099",,,,,,,,,"Mower",115068600
"G2701010","1970","Minnesota","27","Murray","101",,,,,,,,,"Murray",27632600
"G2701030","1970","Minnesota","27","Nicollet","103",,,,,,,,,"Nicollet",55397150
"G2701050","1970","Minnesota","27","Nobles","105",,,,,,,,,"Nobles",52034050
"G2701070","1970","Minnesota","27","Norman","107",,,,,"5120",,,,"Norman",17826700
"G2701090","1970","Minnesota","27","Olmsted","109",,,,,"6820",,,,"Olmsted",238862300
"G2701110","1970","Minnesota","27","Otter Tail","111",,,,,,,,,"Otter Tail",92827800
"G2701130","1970","Minnesota","27","Pennington","113",,,,,,,,,"Pennington",30172900
"G2701150","1970","Minnesota","27","Pine","115",,,,,,,,,"Pine",32557100
"G2701170","1970","Minnesota","27","Pipestone","117",,,,,,,,,"Pipestone",25799350
"G2701190","1970","Minnesota","27","Polk","119",,,,,,,,,"Polk",71448850
"G2701210","1970","Minnesota","27","Pope","121",,,,,"6820",,,,"Pope",30253950
"G2701230","1970","Minnesota","27","Ramsey","123",,,,,"5120",,,,"Ramsey",1451455000
"G2701250","1970","Minnesota","27","Red Lake","125",,,,,,,,,"Red Lake",9659250
"G2701270","1970","Minnesota","27","Redwood","127",,,,,,,,,"Redwood",41460300
"G2701290","1970","Minnesota","27","Renville","129",,,,,,,,,"Renville",42037850
"G2701310","1970","Minnesota","27","Rice","131",,,,,,,,,"Rice",92311100
"G2701330","1970","Minnesota","27","Rock","133",,,,,,,,,"Rock",26066550
"G2701350","1970","Minnesota","27","Roseau","135",,,,,"5120",,,,"Roseau",23737850
"G2701370","1970","Minnesota","27","St Louis","137",,,,,"2240",,,,"St Louis",533960700
"G2701390","1970","Minnesota","27","Scott","139",,,,,,,,,"Scott",86155800
"G2701410","1970","Minnesota","27","Sherburne","141",,,,,,,,,"Sherburne",42928100
"G2701430","1970","Minnesota","27","Sibley","143",,,,,,,,,"Sibley",35129550
"G2701450","1970","Minnesota","27","Stearns","145",,,,,,,,,"Stearns",179472950
"G2701470","1970","Minnesota","27","Steele","147",,,,,,,,,"Steele",68912400
"G2701490","1970","Minnesota","27","Stevens","149",,,,,,,,,"Stevens",23280500
