GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AR5AA
G1300110,1970,Georgia,13,130,Banks County,11,110,Banks,2128
G1300130,1970,Georgia,13,130,Barrow County,13,130,Barrow,5298
G1300150,1970,Georgia,13,130,Bartow County,15,150,Bartow,9963
G1300170,1970,Georgia,13,130,Ben Hill County,17,170,Ben Hill,4283
G1300190,1970,Georgia,13,130,Berrien County,19,190,Berrien,3572
G1300210,1970,Georgia,13,130,Bibb County,21,210,Bibb,44226
G1300230,1970,Georgia,13,130,Bleckley County,23,230,Bleckley,2939
G1300250,1970,Georgia,13,130,Brantley County,25,250,Brantley,1695
G1300270,1970,Georgia,13,130,Brooks County,27,270,Brooks,3992
G1300290,1970,Georgia,13,130,Bryan County,29,290,Bryan,1820
G1300310,1970,Georgia,13,130,Bulloch County,31,310,Bulloch,9535
G1300330,1970,Georgia,13,130,Burke County,33,330,Burke,5089
G1300350,1970,Georgia,13,130,Butts County,35,350,Butts,2900
G1300370,1970,Georgia,13,130,Calhoun County,37,370,Calhoun,1824
G1300390,1970,Georgia,13,130,Camden County,39,390,Camden,3137
G1300430,1970,Georgia,13,130,Candler County,43,430,Candler,1920
G1300450,1970,Georgia,13,130,Carroll County,45,450,Carroll,13815
G1300470,1970,Georgia,13,130,Catoosa County,47,470,Catoosa,8497
G1300490,1970,Georgia,13,130,Charlton County,49,490,Charlton,1526
G1300510,1970,Georgia,13,130,Chatham County,51,510,Chatham,57910
G1300530,1970,Georgia,13,130,Chattahoochee County,53,530,Chattahoochee,2035
G1300550,1970,Georgia,13,130,Chattooga County,55,550,Chattooga,6456
G1300570,1970,Georgia,13,130,Cherokee County,57,570,Cherokee,9356
G1300590,1970,Georgia,13,130,Clarke County,59,590,Clarke,19488
G1300610,1970,Georgia,13,130,Clay County,61,610,Clay,1073
G1300630,1970,Georgia,13,130,Clayton County,63,630,Clayton,27917
G1300650,1970,Georgia,13,130,Clinch County,65,650,Clinch,1749
G1300670,1970,Georgia,13,130,Cobb County,67,670,Cobb,58485
G1300690,1970,Georgia,13,130,Coffee County,69,690,Coffee,6544
G1300710,1970,Georgia,13,130,Colquitt County,71,710,Colquitt,9769
G1300730,1970,Georgia,13,130,Columbia County,73,730,Columbia,6225
G1300750,1970,Georgia,13,130,Cook County,75,750,Cook,3564
G1300770,1970,Georgia,13,130,Coweta County,77,770,Coweta,9618
G1300790,1970,Georgia,13,130,Crawford County,79,790,Crawford,1477
G1300810,1970,Georgia,13,130,Crisp County,81,810,Crisp,5465
G1300830,1970,Georgia,13,130,Dade County,83,830,Dade,2794
G1300850,1970,Georgia,13,130,Dawson County,85,850,Dawson,1120
G1300870,1970,Georgia,13,130,Decatur County,87,870,Decatur,6430
G1300890,1970,Georgia,13,130,DeKalb County,89,890,De Kalb,124089
G1300910,1970,Georgia,13,130,Dodge County,91,910,Dodge,4829
G1300930,1970,Georgia,13,130,Dooly County,93,930,Dooly,3030
G1300950,1970,Georgia,13,130,Dougherty County,95,950,Dougherty,25190
G1300970,1970,Georgia,13,130,Douglas County,97,970,Douglas,8245
G1300990,1970,Georgia,13,130,Early County,99,990,Early,3716
G1301010,1970,Georgia,13,130,Echols County,101,1010,Echols,542
G1301030,1970,Georgia,13,130,Effingham County,103,1030,Effingham,3740
G1301050,1970,Georgia,13,130,Elbert County,105,1050,Elbert,5458
G1301070,1970,Georgia,13,130,Emanuel County,107,1070,Emanuel,5486
G1301090,1970,Georgia,13,130,Evans County,109,1090,Evans,2180
G1301110,1970,Georgia,13,130,Fannin County,111,1110,Fannin,4255
G1301130,1970,Georgia,13,130,Fayette County,113,1130,Fayette,3216
G1301150,1970,Georgia,13,130,Floyd County,115,1150,Floyd,22984
G1301170,1970,Georgia,13,130,Forsyth County,117,1170,Forsyth,5126
G1301190,1970,Georgia,13,130,Franklin County,119,1190,Franklin,4038
G1301210,1970,Georgia,13,130,Fulton County,121,1210,Fulton,197555
G1301230,1970,Georgia,13,130,Gilmer County,123,1230,Gilmer,2811
G1301250,1970,Georgia,13,130,Glascock County,125,1250,Glascock,715
G1301270,1970,Georgia,13,130,Glynn County,127,1270,Glynn,15116
G1301290,1970,Georgia,13,130,Gordon County,129,1290,Gordon,7286
G1301310,1970,Georgia,13,130,Grady County,131,1310,Grady,5394
G1301330,1970,Georgia,13,130,Greene County,133,1330,Greene,3004
G1301350,1970,Georgia,13,130,Gwinnett County,135,1350,Gwinnett,21323
G1301370,1970,Georgia,13,130,Habersham County,137,1370,Habersham,6133
G1301390,1970,Georgia,13,130,Hall County,139,1390,Hall,18058
G1301410,1970,Georgia,13,130,Hancock County,141,1410,Hancock,2298
G1301430,1970,Georgia,13,130,Haralson County,143,1430,Haralson,5133
G1301450,1970,Georgia,13,130,Harris County,145,1450,Harris,3328
G1301470,1970,Georgia,13,130,Hart County,147,1470,Hart,4772
G1301490,1970,Georgia,13,130,Heard County,149,1490,Heard,1628
G1301510,1970,Georgia,13,130,Henry County,151,1510,Henry,6531
G1301530,1970,Georgia,13,130,Houston County,153,1530,Houston,17625
G1301550,1970,Georgia,13,130,Irwin County,155,1550,Irwin,2414
G1301570,1970,Georgia,13,130,Jackson County,157,1570,Jackson,6476
G1301590,1970,Georgia,13,130,Jasper County,159,1590,Jasper,1714
G1301610,1970,Georgia,13,130,Jeff Davis County,161,1610,Jeff Davis,2781
G1301630,1970,Georgia,13,130,Jefferson County,163,1630,Jefferson,4858
G1301650,1970,Georgia,13,130,Jenkins County,165,1650,Jenkins,2452
G1301670,1970,Georgia,13,130,Johnson County,167,1670,Johnson,2304
G1301690,1970,Georgia,13,130,Jones County,169,1690,Jones,3344
G1301710,1970,Georgia,13,130,Lamar County,171,1710,Lamar,3109
G1301730,1970,Georgia,13,130,Lanier County,173,1730,Lanier,1423
G1301750,1970,Georgia,13,130,Laurens County,175,1750,Laurens,9776
G1301770,1970,Georgia,13,130,Lee County,177,1770,Lee,1879
G1301790,1970,Georgia,13,130,Liberty County,179,1790,Liberty,4563
G1301810,1970,Georgia,13,130,Lincoln County,181,1810,Lincoln,1644
G1301830,1970,Georgia,13,130,Long County,183,1830,Long,1082
G1301850,1970,Georgia,13,130,Lowndes County,185,1850,Lowndes,15945
G1301870,1970,Georgia,13,130,Lumpkin County,187,1870,Lumpkin,2362
G1301890,1970,Georgia,13,130,McDuffie County,189,1890,Mc Duffie,4465
G1301910,1970,Georgia,13,130,McIntosh County,191,1910,Mc Intosh,2069
G1301930,1970,Georgia,13,130,Macon County,193,1930,Macon,3474
G1301950,1970,Georgia,13,130,Madison County,195,1950,Madison,4159
G1301970,1970,Georgia,13,130,Marion County,197,1970,Marion,1410
G1301990,1970,Georgia,13,130,Meriwether County,199,1990,Meriwether,5470
G1302010,1970,Georgia,13,130,Miller County,201,2010,Miller,1919
G1302050,1970,Georgia,13,130,Mitchell County,205,2050,Mitchell,5343
G1302070,1970,Georgia,13,130,Monroe County,207,2070,Monroe,2967
G1302090,1970,Georgia,13,130,Montgomery County,209,2090,Montgomery,1738
G1302110,1970,Georgia,13,130,Morgan County,211,2110,Morgan,2799
G1302130,1970,Georgia,13,130,Murray County,213,2130,Murray,3863
G1302150,1970,Georgia,13,130,Muscogee County,215,2150,Muscogee,52303
G1302170,1970,Georgia,13,130,Newton County,217,2170,Newton,7603
G1302190,1970,Georgia,13,130,Oconee County,219,2190,Oconee,2489
G1302210,1970,Georgia,13,130,Oglethorpe County,221,2210,Oglethorpe,2174
G1302230,1970,Georgia,13,130,Paulding County,223,2230,Paulding,5188
G1302250,1970,Georgia,13,130,Peach County,225,2250,Peach,4245
G1302270,1970,Georgia,13,130,Pickens County,227,2270,Pickens,2934
G1302290,1970,Georgia,13,130,Pierce County,229,2290,Pierce,2733
G1302310,1970,Georgia,13,130,Pike County,231,2310,Pike,2079
G1302330,1970,Georgia,13,130,Polk County,233,2330,Polk,9316
G1302350,1970,Georgia,13,130,Pulaski County,235,2350,Pulaski,2540
G1302370,1970,Georgia,13,130,Putnam County,237,2370,Putnam,2300
G1302390,1970,Georgia,13,130,Quitman County,239,2390,Quitman,588
G1302410,1970,Georgia,13,130,Rabun County,241,2410,Rabun,2685
G1302430,1970,Georgia,13,130,Randolph County,243,2430,Randolph,2623
G1302450,1970,Georgia,13,130,Richmond County,245,2450,Richmond,44464
G1302470,1970,Georgia,13,130,Rockdale County,247,2470,Rockdale,5199
G1302490,1970,Georgia,13,130,Schley County,249,2490,Schley,908
G1302510,1970,Georgia,13,130,Screven County,251,2510,Screven,3749
G1302530,1970,Georgia,13,130,Seminole County,253,2530,Seminole,2117
G1302550,1970,Georgia,13,130,Spalding County,255,2550,Spalding,12199
G1302570,1970,Georgia,13,130,Stephens County,257,2570,Stephens,6459
G1302590,1970,Georgia,13,130,Stewart County,259,2590,Stewart,1782
G1302610,1970,Georgia,13,130,Sumter County,261,2610,Sumter,7613
G1302630,1970,Georgia,13,130,Talbot County,263,2630,Talbot,1737
G1302650,1970,Georgia,13,130,Taliaferro County,265,2650,Taliaferro,761
G1302670,1970,Georgia,13,130,Tattnall County,267,2670,Tattnall,4224
G1302690,1970,Georgia,13,130,Taylor County,269,2690,Taylor,2268
G1302710,1970,Georgia,13,130,Telfair County,271,2710,Telfair,3401
G1302730,1970,Georgia,13,130,Terrell County,273,2730,Terrell,3256
G1302750,1970,Georgia,13,130,Thomas County,275,2750,Thomas,10112
G1302770,1970,Georgia,13,130,Tift County,277,2770,Tift,7877
G1302790,1970,Georgia,13,130,Toombs County,279,2790,Toombs,5761
G1302810,1970,Georgia,13,130,Towns County,281,2810,Towns,1411
G1302830,1970,Georgia,13,130,Treutlen County,283,2830,Treutlen,1683
G1302850,1970,Georgia,13,130,Troup County,285,2850,Troup,14012
G1302870,1970,Georgia,13,130,Turner County,287,2870,Turner,2611
G1302890,1970,Georgia,13,130,Twiggs County,289,2890,Twiggs,2081
G1302910,1970,Georgia,13,130,Union County,291,2910,Union,2174
G1302930,1970,Georgia,13,130,Upson County,293,2930,Upson,7382
G1302950,1970,Georgia,13,130,Walker County,295,2950,Walker,15636
G1302970,1970,Georgia,13,130,Walton County,297,2970,Walton,6741
G1302990,1970,Georgia,13,130,Ware County,299,2990,Ware,10390
G1303010,1970,Georgia,13,130,Warren County,301,3010,Warren,1789
G1303030,1970,Georgia,13,130,Washington County,303,3030,Washington,5010
G1303050,1970,Georgia,13,130,Wayne County,305,3050,Wayne,5273
G1303070,1970,Georgia,13,130,Webster County,307,3070,Webster,641
G1303090,1970,Georgia,13,130,Wheeler County,309,3090,Wheeler,1385
G1303110,1970,Georgia,13,130,White County,311,3110,White,2345
G1303130,1970,Georgia,13,130,Whitfield County,313,3130,Whitfield,16611
G1303150,1970,Georgia,13,130,Wilcox County,315,3150,Wilcox,2147
G1303170,1970,Georgia,13,130,Wilkes County,317,3170,Wilkes,3195
G1303190,1970,Georgia,13,130,Wilkinson County,319,3190,Wilkinson,2702
G1303210,1970,Georgia,13,130,Worth County,321,3210,Worth,4224
G1500010,1970,Hawaii,15,150,Hawaii County,1,10,Hawaii,17260
G1500030,1970,Hawaii,15,150,Honolulu County,3,30,Honolulu,164763
G1500070,1970,Hawaii,15,150,Kauai County,7,70,Kauai,8282
G1500090,1970,Hawaii,15,150,Maui County,9,90,Maui,12783
G1600010,1970,Idaho,16,160,Ada County,1,10,Ada,35834
G1600030,1970,Idaho,16,160,Adams County,3,30,Adams,944
G1600050,1970,Idaho,16,160,Bannock County,5,50,Bannock,15610
G1600070,1970,Idaho,16,160,Bear Lake County,7,70,Bear Lake,1791
G1600090,1970,Idaho,16,160,Benewah County,9,90,Benewah,2053
G1600110,1970,Idaho,16,160,Bingham County,11,110,Bingham,7770
G1600130,1970,Idaho,16,160,Blaine County,13,130,Blaine,1977
G1600150,1970,Idaho,16,160,Boise County,15,150,Boise,596
G1600170,1970,Idaho,16,160,Bonner County,17,170,Bonner,5146
G1600190,1970,Idaho,16,160,Bonneville County,19,190,Bonneville,14617
G1600210,1970,Idaho,16,160,Boundary County,21,210,Boundary,1999
G1600230,1970,Idaho,16,160,Butte County,23,230,Butte,848
G1600250,1970,Idaho,16,160,Camas County,25,250,Camas,239
G1600270,1970,Idaho,16,160,Canyon County,27,270,Canyon,19238
G1600290,1970,Idaho,16,160,Caribou County,29,290,Caribou,1837
G1600310,1970,Idaho,16,160,Cassia County,31,310,Cassia,4936
G1600330,1970,Idaho,16,160,Clark County,33,330,Clark,218
G1600350,1970,Idaho,16,160,Clearwater County,35,350,Clearwater,3350
G1600370,1970,Idaho,16,160,Custer County,37,370,Custer,952
G1600390,1970,Idaho,16,160,Elmore County,39,390,Elmore,4758
G1600410,1970,Idaho,16,160,Franklin County,41,410,Franklin,2182
G1600430,1970,Idaho,16,160,Fremont County,43,430,Fremont,2487
G1600450,1970,Idaho,16,160,Gem County,45,450,Gem,2993
G1600470,1970,Idaho,16,160,Gooding County,47,470,Gooding,2818
G1600490,1970,Idaho,16,160,Idaho County,49,490,Idaho,3845
G1600510,1970,Idaho,16,160,Jefferson County,51,510,Jefferson,3201
G1600530,1970,Idaho,16,160,Jerome County,53,530,Jerome,3289
G1600550,1970,Idaho,16,160,Kootenai County,55,550,Kootenai,11561
G1600570,1970,Idaho,16,160,Latah County,57,570,Latah,7676
G1600590,1970,Idaho,16,160,Lemhi County,59,590,Lemhi,1823
G1600610,1970,Idaho,16,160,Lewis County,61,610,Lewis,1246
G1600630,1970,Idaho,16,160,Lincoln County,63,630,Lincoln,936
G1600650,1970,Idaho,16,160,Madison County,65,650,Madison,2952
G1600670,1970,Idaho,16,160,Minidoka County,67,670,Minidoka,4428
G1600690,1970,Idaho,16,160,Nez Perce County,69,690,Nez Perce,9973
G1600710,1970,Idaho,16,160,Oneida County,71,710,Oneida,955
G1600730,1970,Idaho,16,160,Owyhee County,73,730,Owyhee,1872
G1600750,1970,Idaho,16,160,Payette County,75,750,Payette,4145
G1600770,1970,Idaho,16,160,Power County,77,770,Power,1428
G1600790,1970,Idaho,16,160,Shoshone County,79,790,Shoshone,6340
G1600810,1970,Idaho,16,160,Teton County,81,810,Teton,650
G1600830,1970,Idaho,16,160,Twin Falls County,83,830,Twin Falls,13717
G1600850,1970,Idaho,16,160,Valley County,85,850,Valley,1150
G1600870,1970,Idaho,16,160,Washington County,87,870,Washington,2580
G1700010,1970,Illinois,17,170,Adams County,1,10,Adams,23105
G1700030,1970,Illinois,17,170,Alexander County,3,30,Alexander,4348
G1700050,1970,Illinois,17,170,Bond County,5,50,Bond,4581
G1700070,1970,Illinois,17,170,Boone County,7,70,Boone,7778
G1700090,1970,Illinois,17,170,Brown County,9,90,Brown,1947
G1700110,1970,Illinois,17,170,Bureau County,11,110,Bureau,12525
G1700130,1970,Illinois,17,170,Calhoun County,13,130,Calhoun,1894
G1700150,1970,Illinois,17,170,Carroll County,15,150,Carroll,6360
G1700170,1970,Illinois,17,170,Cass County,17,170,Cass,4832
G1700190,1970,Illinois,17,170,Champaign County,19,190,Champaign,47361
G1700210,1970,Illinois,17,170,Christian County,21,210,Christian,12108
G1700230,1970,Illinois,17,170,Clark County,23,230,Clark,5699
G1700250,1970,Illinois,17,170,Clay County,25,250,Clay,5168
G1700270,1970,Illinois,17,170,Clinton County,27,270,Clinton,7987
G1700290,1970,Illinois,17,170,Coles County,29,290,Coles,15240
G1700310,1970,Illinois,17,170,Cook County,31,310,Cook,1766035
G1700330,1970,Illinois,17,170,Crawford County,33,330,Crawford,7124
G1700350,1970,Illinois,17,170,Cumberland County,35,350,Cumberland,3221
G1700370,1970,Illinois,17,170,DeKalb County,37,370,De Kalb,19646
G1700390,1970,Illinois,17,170,De Witt County,39,390,De Witt,5857
G1700410,1970,Illinois,17,170,Douglas County,41,410,Douglas,6185
G1700430,1970,Illinois,17,170,DuPage County,43,430,Du Page,136251
G1700450,1970,Illinois,17,170,Edgar County,45,450,Edgar,7566
G1700470,1970,Illinois,17,170,Edwards County,47,470,Edwards,2571
G1700490,1970,Illinois,17,170,Effingham County,49,490,Effingham,7584
G1700510,1970,Illinois,17,170,Fayette County,51,510,Fayette,6835
G1700530,1970,Illinois,17,170,Ford County,53,530,Ford,5402
G1700550,1970,Illinois,17,170,Franklin County,55,550,Franklin,14356
G1700570,1970,Illinois,17,170,Fulton County,57,570,Fulton,14403
G1700590,1970,Illinois,17,170,Gallatin County,59,590,Gallatin,2545
G1700610,1970,Illinois,17,170,Greene County,61,610,Greene,5783
G1700630,1970,Illinois,17,170,Grundy County,63,630,Grundy,8317
G1700650,1970,Illinois,17,170,Hamilton County,65,650,Hamilton,3183
G1700670,1970,Illinois,17,170,Hancock County,67,670,Hancock,7907
G1700690,1970,Illinois,17,170,Hardin County,69,690,Hardin,1762
G1700710,1970,Illinois,17,170,Henderson County,71,710,Henderson,2800
G1700730,1970,Illinois,17,170,Henry County,73,730,Henry,17226
G1700750,1970,Illinois,17,170,Iroquois County,75,750,Iroquois,10886
G1700770,1970,Illinois,17,170,Jackson County,77,770,Jackson,16143
G1700790,1970,Illinois,17,170,Jasper County,79,790,Jasper,3458
G1700810,1970,Illinois,17,170,Jefferson County,81,810,Jefferson,10806
G1700830,1970,Illinois,17,170,Jersey County,83,830,Jersey,5546
G1700850,1970,Illinois,17,170,Jo Daviess County,85,850,Jo Daviess,6724
G1700870,1970,Illinois,17,170,Johnson County,87,870,Johnson,2558
G1700890,1970,Illinois,17,170,Kane County,89,890,Kane,74642
G1700910,1970,Illinois,17,170,Kankakee County,91,910,Kankakee,27942
G1700930,1970,Illinois,17,170,Kendall County,93,930,Kendall,7485
G1700950,1970,Illinois,17,170,Knox County,95,950,Knox,20081
G1700970,1970,Illinois,17,170,Lake County,97,970,Lake,102947
G1700990,1970,Illinois,17,170,LaSalle County,99,990,La Salle,35767
G1701010,1970,Illinois,17,170,Lawrence County,101,1010,Lawrence,5993
G1701030,1970,Illinois,17,170,Lee County,103,1030,Lee,10940
G1701050,1970,Illinois,17,170,Livingston County,105,1050,Livingston,12426
G1701070,1970,Illinois,17,170,Logan County,107,1070,Logan,10099
G1701090,1970,Illinois,17,170,McDonough County,109,1090,Mc Donough,10265
G1701110,1970,Illinois,17,170,McHenry County,111,1110,Mc Henry,33083
G1701130,1970,Illinois,17,170,McLean County,113,1130,Mc Lean,31874
G1701150,1970,Illinois,17,170,Macon County,115,1150,Macon,40808
G1701170,1970,Illinois,17,170,Macoupin County,117,1170,Macoupin,14920
G1701190,1970,Illinois,17,170,Madison County,119,1190,Madison,78470
G1701210,1970,Illinois,17,170,Marion County,121,1210,Marion,13502
G1701230,1970,Illinois,17,170,Marshall County,123,1230,Marshall,4358
G1701250,1970,Illinois,17,170,Mason County,125,1250,Mason,5637
G1701270,1970,Illinois,17,170,Massac County,127,1270,Massac,4889
G1701290,1970,Illinois,17,170,Menard County,129,1290,Menard,3252
G1701310,1970,Illinois,17,170,Mercer County,131,1310,Mercer,5572
G1701330,1970,Illinois,17,170,Monroe County,133,1330,Monroe,5757
G1701350,1970,Illinois,17,170,Montgomery County,135,1350,Montgomery,10362
G1701370,1970,Illinois,17,170,Morgan County,137,1370,Morgan,11368
G1701390,1970,Illinois,17,170,Moultrie County,139,1390,Moultrie,4234
G1701410,1970,Illinois,17,170,Ogle County,141,1410,Ogle,13454
G1701430,1970,Illinois,17,170,Peoria County,143,1430,Peoria,63323
G1701450,1970,Illinois,17,170,Perry County,145,1450,Perry,6849
G1701470,1970,Illinois,17,170,Piatt County,147,1470,Piatt,5108
G1701490,1970,Illinois,17,170,Pike County,149,1490,Pike,6762
G1701510,1970,Illinois,17,170,Pope County,151,1510,Pope,1296
G1701530,1970,Illinois,17,170,Pulaski County,153,1530,Pulaski,2992
G1701550,1970,Illinois,17,170,Putnam County,155,1550,Putnam,1637
G1701570,1970,Illinois,17,170,Randolph County,157,1570,Randolph,9553
G1701590,1970,Illinois,17,170,Richland County,159,1590,Richland,5592
G1701610,1970,Illinois,17,170,Rock Island County,161,1610,Rock Island,53587
G1701630,1970,Illinois,17,170,St. Clair County,163,1630,St Clair,86347
G1701650,1970,Illinois,17,170,Saline County,165,1650,Saline,9550
G1701670,1970,Illinois,17,170,Sangamon County,167,1670,Sangamon,54374
G1701690,1970,Illinois,17,170,Schuyler County,169,1690,Schuyler,2840
G1701710,1970,Illinois,17,170,Scott County,171,1710,Scott,2070
G1701730,1970,Illinois,17,170,Shelby County,173,1730,Shelby,7513
G1701750,1970,Illinois,17,170,Stark County,175,1750,Stark,2472
G1701770,1970,Illinois,17,170,Stephenson County,177,1770,Stephenson,15931
G1701790,1970,Illinois,17,170,Tazewell County,179,1790,Tazewell,36474
G1701810,1970,Illinois,17,170,Union County,181,1810,Union,5442
G1701830,1970,Illinois,17,170,Vermilion County,183,1830,Vermilion,32040
G1701850,1970,Illinois,17,170,Wabash County,185,1850,Wabash,4390
G1701870,1970,Illinois,17,170,Warren County,187,1870,Warren,6938
G1701890,1970,Illinois,17,170,Washington County,189,1890,Washington,4707
G1701910,1970,Illinois,17,170,Wayne County,191,1910,Wayne,6058
G1701930,1970,Illinois,17,170,White County,193,1930,White,6197
